Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
006050,KR7006050009,국영지앤엠,KOSDAQ,중견기업부,1466,2,-43,-2.85,1493,1493,1430,177865,258519517,51156426238,34895243,KSQ
021650,KR7021650007,한국큐빅,KOSDAQ,중견기업부,3120,2,-115,-3.55,3155,3175,3095,23180,72433025,51013756560,16350563,KSQ
263020,KR7263020000,디케이앤디,KOSDAQ,벤처기업부,3285,1,30,0.92,3170,3340,3130,179186,578693320,51004237140,15526404,KSQ
187270,KR7187270004,신화콘텍,KOSDAQ,벤처기업부,5020,2,-140,-2.71,5130,5160,4905,134442,672672630,50922101900,10143845,KSQ
052460,KR7052460003,아이크래프트,KOSDAQ,중견기업부,3485,1,20,0.58,3390,3495,3250,143524,483280555,50908656960,14607936,KSQ
318410,KR7318410008,비비씨,KOSDAQ,중견기업부,9150,2,-30,-0.33,9060,9170,9000,5486,49683130,50830473450,5555243,KSQ
263920,KR7263920001,휴엠앤씨,KOSDAQ,중견기업부,1036,1,5,0.48,1001,1039,1000,235009,239422007,50810758824,49045134,KSQ
049630,KR7049630007,재영솔루텍,KOSDAQ,중견기업부,620,2,-13,-2.05,620,627,600,493688,303906473,50809120280,81950194,KSQ
215790,KR7215790007,이노인스트루먼트,KOSDAQ,중견기업부,1260,2,-29,-2.25,1271,1275,1240,75284,94444441,50756767740,40283149,KSQ
258790,KR7258790005,소프트캠프,KOSDAQ,벤처기업부,2030,2,-75,-3.56,2070,2080,1920,699567,1394113549,50732306520,24991284,KSQ
131090,KR7131090003,시큐브,KOSDAQ,벤처기업부,1153,1,3,0.26,1132,1159,1116,123347,139388541,50732000000,44000000,KSQ
065170,KR7065170003,비엘팜텍,KOSDAQ,중견기업부,570,2,-30,-5.0,591,592,570,285258,164267422,50713218630,88970559,KSQ
263810,KR7263810004,상신전자,KOSDAQ,중견기업부,3560,2,-80,-2.2,3620,3625,3430,88381,310453015,50711196080,14244718,KSQ
153490,KR7153490008,우리이앤엘,KOSDAQ,우량기업부,982,2,-2,-0.2,975,982,934,155539,148392268,50553360000,51480000,KSQ
363250,KR7363250002,진시스템,KOSDAQ,기술성장기업부,7290,2,-110,-1.49,7340,7380,7080,28559,204800560,50519554200,6929980,KSQ
391060,KR7391060001,엔에이치스팩20호,KOSDAQ,SPAC(소속부없음),1981,2,-7,-0.35,1978,1995,1971,55655,109896406,50515500000,25500000,KSQ
009730,KR7009730003,코센,KOSDAQ,관리종목(소속부없음),2005,2,-160,-7.39,2165,2165,2005,220004,461382095,50505986090,25190018,KSQ
147760,KR7147760003,마이크로프랜드,KOSDAQ,벤처기업부,4660,1,15,0.32,4590,4685,4490,31592,144606560,50420575560,10819866,KSQ
049470,KR7049470008,SGA,KOSDAQ,중견기업부,856,2,-16,-1.83,870,871,850,246132,210770675,50386085144,58862249,KSQ
187220,KR7187220009,디티앤씨,KOSDAQ,벤처기업부,4285,2,-5,-0.12,4275,4290,4110,31510,131707120,50126019985,11698021,KSQ
317240,KR7317240000,TS트릴리온,KOSDAQ,벤처기업부,530,2,-18,-3.28,544,544,522,181065,96342920,50057241250,94447625,KSQ
005820,KR7005820006,원림,KOSPI,,21750,2,-950,-4.19,22100,22300,21300,11257,243344700,49980847500,2297970,STK
104040,KR7104040001,대성파인텍,KOSDAQ,벤처기업부,1596,1,1,0.06,1575,1628,1541,167073,261058234,49956844476,31301281,KSQ
039310,KR7039310008,세중,KOSDAQ,벤처기업부,2755,2,-85,-2.99,2830,2830,2670,88792,242662060,49925192585,18121667,KSQ
085810,KR7085810000,알티캐스트,KOSDAQ,중견기업부,1680,2,-44,-2.55,1700,1715,1645,166193,277662513,49872091920,29685769,KSQ
082660,KR7082660002,코스나인,KOSDAQ,투자주의환기종목(소속부없음),801,1,3,0.38,810,1034,747,8761593,7416357367,49768430472,62132872,KSQ
023960,KR7023960008,에쓰씨엔지니어링,KOSPI,,1590,2,-13,-0.81,1570,1590,1533,281371,438555058,49686474450,31249355,STK
024120,KR7024120008,KB오토시스,KOSDAQ,우량기업부,4300,2,-150,-3.37,4350,4380,4200,89387,382206055,49450000000,11500000,KSQ
198080,KR7198080004,엔피디,KOSDAQ,우량기업부,2295,2,-55,-2.34,2335,2335,2215,125761,286041020,49423249575,21535185,KSQ
252500,KR7252500004,세화피앤씨,KOSDAQ,중견기업부,1190,2,-30,-2.46,1180,1250,1172,227967,269853397,49368804100,41486390,KSQ
054540,KR7054540000,삼영엠텍,KOSDAQ,중견기업부,3785,2,-100,-2.57,3830,3830,3720,200916,756971855,49205000000,13000000,KSQ
014100,KR7014100002,메디앙스,KOSDAQ,중견기업부,4145,2,-140,-3.27,4235,4275,3950,268422,1105244830,48911000000,11800000,KSQ
37550L,KR737550K029,DL이앤씨2우(전환),KOSPI,,23100,2,-1000,-4.15,23400,23550,22850,11909,275190750,48786068100,2111951,STK
021880,KR7021880000,메이슨캐피탈,KOSDAQ,중견기업부,320,2,-7,-2.14,324,325,307,588757,185437842,48699010560,152184408,KSQ
019770,KR7019770007,서연탑메탈,KOSDAQ,중견기업부,4170,2,-80,-1.88,4210,4210,4015,84588,346900755,48580500000,11650000,KSQ
346010,KR7346010002,타이드,KONEX,일반기업부,9990,1,330,3.42,8220,9990,8220,51,420990,48552019380,4860062,KNX
059100,KR7059100008,아이컴포넌트,KOSDAQ,벤처기업부,6860,2,-50,-0.72,6920,6920,6570,19696,133234390,48506099600,7070860,KSQ
226340,KR7226340008,본느,KOSDAQ,중견기업부,1579,2,-43,-2.65,1590,1614,1535,97213,152144976,48474662084,30699596,KSQ
024840,KR7024840001,KBI메탈,KOSDAQ,중견기업부,1470,2,-24,-1.61,1488,1497,1438,235713,344875001,48437746560,32950848,KSQ
331920,KR7331920009,셀레믹스,KOSDAQ,기술성장기업부,5930,2,-150,-2.47,5960,6020,5810,34824,205403830,48413397640,8164148,KSQ
002690,KR7002690006,동일제강,KOSPI,,2380,2,-80,-3.25,2400,2450,2330,306495,729529795,48314856800,20300360,STK
019570,KR7019570001,리더스 기술투자,KOSDAQ,중견기업부,371,1,3,0.82,361,387,361,494683,182395194,48271278573,130111263,KSQ
098120,KR7098120009,마이크로컨텍솔,KOSDAQ,벤처기업부,5790,1,10,0.17,5660,5800,5550,33499,189946910,48130915140,8312766,KSQ
204840,KR7204840003,지엘팜텍,KOSDAQ,기술성장기업부,772,3,0,0.0,753,772,740,58319,43964565,47944335092,62104061,KSQ
012280,KR7012280004,영화금속,KOSPI,,897,2,-11,-1.21,898,909,890,149662,134277762,47894870985,53394505,STK
025530,KR7025530007,SJM홀딩스,KOSPI,,3200,2,-110,-3.32,3245,3275,3155,57265,182681755,47788825600,14934008,STK
341170,KR7341170009,퓨쳐메디신,KONEX,일반기업부,5150,1,10,0.19,5200,5200,5000,1405,7194220,47768670500,9275470,KNX
010400,KR7010400000,우진아이엔에스,KOSPI,,6260,2,-190,-2.95,6280,6340,6070,55757,343880780,47713720000,7622000,STK
109960,KR7109960005,에이프로젠 H&G,KOSDAQ,중견기업부,267,2,-12,-4.3,271,271,256,496363,131131511,47711622939,178695217,KSQ
037400,KR7037400009,우리엔터프라이즈,KOSDAQ,중견기업부,1815,2,-52,-2.79,1837,1840,1781,79057,142308713,47595372990,26223346,KSQ
138070,KR7138070008,신진에스엠,KOSDAQ,중견기업부,2705,2,-10,-0.37,2650,2705,2550,89792,236297570,47346166820,17503204,KSQ
352940,KR7352940001,인바이오,KOSDAQ,벤처기업부,4350,2,-55,-1.25,4245,4370,4160,13425,56911200,47274625500,10867730,KSQ
016670,KR7016670002,디모아,KOSDAQ,중견기업부,462,1,1,0.22,455,466,447,174971,79907792,47058407088,101858024,KSQ
317770,KR7317770006,슈프리마아이디,KOSDAQ,벤처기업부,15400,2,-290,-1.85,15440,15620,15200,8936,137321380,47031908000,3054020,KSQ
089530,KR7089530000,에이티세미콘,KOSDAQ,중견기업부,649,2,-1,-0.15,636,649,615,503265,318345528,46908683547,72278403,KSQ
051630,KR7051630002,진양화학,KOSPI,,2965,2,-15,-0.5,2950,2965,2915,20028,58803145,46847000000,15800000,STK
900110,HK0000057197,이스트아시아홀딩스,KOSDAQ,외국기업(소속부없음),160,1,10,6.67,149,189,146,31716716,5327121274,46709128000,291932050,KSQ
078940,KR7078940004,코드네이처,KOSDAQ,중견기업부,1024,1,2,0.2,1022,1045,998,35796,36528293,46704312320,45609680,KSQ
052770,KR7052770005,아이톡시,KOSDAQ,관리종목(소속부없음),2085,0,0,0.0,0,0,0,0,0,46691350305,22393933,KSQ
080720,KR7080720006,한국유니온제약,KOSDAQ,벤처기업부,5890,1,110,1.9,5710,5940,5540,22180,126213930,46552957920,7903728,KSQ
026040,KR7026040006,제이에스티나,KOSDAQ,중견기업부,2815,2,-35,-1.23,2825,2830,2695,143647,396384100,46458168850,16503790,KSQ
054630,KR7054630009,에이디칩스,KOSDAQ,벤처기업부,582,1,5,0.87,567,583,551,1587819,897469158,46390906302,79709461,KSQ
021040,KR7021040001,대호특수강,KOSDAQ,중견기업부,6130,1,160,2.68,5970,6300,5970,46074,281263140,46219305020,7539854,KSQ
448740,KR7448740001,삼성스팩8호,KOSDAQ,SPAC(소속부없음),9900,2,-10,-0.1,9910,9910,9860,74226,732747780,46173600000,4664000,KSQ
000040,KR7000040006,KR모터스,KOSPI,,479,2,-17,-3.43,491,491,469,383322,183573459,46050324735,96138465,STK
039980,KR7039980008,리노스,KOSDAQ,중견기업부,1007,2,-22,-2.14,1015,1022,981,369992,368782954,46033591172,45713596,KSQ
246960,KR7246960009,이노테라피,KOSDAQ,기술성장기업부,8170,2,-90,-1.09,8210,8820,8090,33457,275621430,45875718310,5615143,KSQ
214870,KR7214870008,뉴지랩파마,KOSDAQ,중견기업부,1383,0,0,0.0,0,0,0,0,0,45787581222,33107434,KSQ
187660,KR7187660006,에이디엠코리아,KOSDAQ,벤처기업부,2090,2,-5,-0.24,2050,2095,1999,245192,496392724,45637762500,21836250,KSQ
336040,KR7336040001,타스컴,KONEX,일반기업부,11160,1,30,0.27,11130,12000,11130,38,424140,45578924280,4084133,KNX
052860,KR7052860004,아이앤씨,KOSDAQ,벤처기업부,2550,2,-120,-4.49,2615,2635,2550,59366,152957255,45550277700,17862854,KSQ
331380,KR7331380006,포커스에이치엔에스,KOSDAQ,벤처기업부,2390,2,-70,-2.85,2385,2585,2280,535325,1292520070,45526110980,19048582,KSQ
096350,KR7096350004,대창솔루션,KOSDAQ,벤처기업부,278,1,4,1.46,274,279,265,1290980,351482087,45525560502,163761009,KSQ
046070,KR7046070009,코다코,KOSDAQ,중견기업부,1160,2,-9,-0.77,1150,1168,1117,98431,112164902,45314536960,39064256,KSQ
018500,KR7018500009,동원금속,KOSPI,,967,2,-9,-0.92,955,971,942,187627,179191880,45212020211,46754933,STK
012600,KR7012600003,센트럴인사이트,KOSPI,,2490,0,0,0.0,0,0,0,0,0,45159499050,18136345,STK
045510,KR7045510005,정원엔시스,KOSDAQ,중견기업부,1401,2,-19,-1.34,1403,1411,1383,27798,38725001,45125218092,32209292,KSQ
204630,KR7204630008,스튜디오산타클로스,KOSDAQ,중견기업부,692,2,-18,-2.54,699,705,675,1271268,870995845,45017844096,65054688,KSQ
018680,KR7018680009,서울제약,KOSDAQ,중견기업부,3855,2,-130,-3.26,3850,3935,3800,32606,124859335,44946674745,11659319,KSQ
335870,KR7335870002,윙스풋,KOSDAQ,중견기업부,2920,2,-80,-2.67,2965,2980,2890,53245,155436690,44913752240,15381422,KSQ
900340,HK0000449303,윙입푸드,KOSDAQ,외국기업(소속부없음),936,2,-11,-1.16,933,947,910,215262,198968932,44903128608,47973428,KSQ
001000,KR7001000009,신라섬유,KOSDAQ,중견기업부,1843,2,-7,-0.38,1868,1868,1830,71915,132897999,44743506220,24277540,KSQ
332290,KR7332290006,누보,KOSDAQ,벤처기업부,1352,2,-16,-1.17,1330,1364,1329,134392,180413669,44725948696,33081323,KSQ
044380,KR7044380004,주연테크,KOSPI,,755,2,-24,-3.08,780,782,740,740772,560804376,44695429220,59199244,STK
091340,KR7091340000,S&K폴리텍,KOSDAQ,중견기업부,3810,2,-110,-2.81,3855,3900,3795,12372,47553195,44591177010,11703721,KSQ
054940,KR7054940002,엑사이엔씨,KOSDAQ,중견기업부,1342,2,-18,-1.32,1310,1344,1290,198560,259654791,44518901416,33173548,KSQ
036000,KR7036000008,예림당,KOSDAQ,중견기업부,1930,2,-38,-1.93,1956,1956,1890,37286,71174343,44456154610,23034277,KSQ
046970,KR7046970000,우리로,KOSDAQ,벤처기업부,1382,2,-70,-4.82,1407,1436,1359,953400,1320872624,44292594188,32049634,KSQ
017510,KR7017510009,세명전기,KOSDAQ,중견기업부,2900,2,-95,-3.17,2930,2945,2885,38524,111989395,44213400000,15246000,KSQ
081580,KR7081580003,성우전자,KOSDAQ,중견기업부,2850,2,-75,-2.56,2865,2875,2765,161590,455687940,44198207550,15508143,KSQ
115570,KR7115570004,스타플렉스,KOSDAQ,중견기업부,5530,2,-40,-0.72,5450,5570,5160,48646,258709850,44154329240,7984508,KSQ
025880,KR7025880006,케이씨피드,KOSDAQ,중견기업부,2635,2,-80,-2.95,2675,2690,2570,216319,566444210,44046285830,16715858,KSQ
000760,KR7000760009,이화산업,KOSPI,,15720,2,-280,-1.75,15750,15990,15700,782,12306160,44016000000,2800000,STK
013000,KR7013000005,세우글로벌,KOSPI,,1530,2,-17,-1.1,1510,1547,1480,139813,212422781,43918697430,28705031,STK
119500,KR7119500007,포메탈,KOSDAQ,중견기업부,3705,2,-40,-1.07,3755,3755,3575,191478,698936245,43893994560,11847232,KSQ
045300,KR7045300001,성우테크론,KOSDAQ,중견기업부,4490,2,-15,-0.33,4410,4530,4330,59679,264454160,43873105570,9771293,KSQ
092600,KR7092600006,앤씨앤,KOSDAQ,벤처기업부,1749,2,-14,-0.79,1726,1758,1697,192591,331813512,43871071233,25083517,KSQ
155900,KR7155900004,바다로19호,KOSPI,,2885,2,-10,-0.35,2860,2885,2855,98213,281466970,43852011540,15200004,STK
118000,KR7118000009,초록뱀헬스케어,KOSPI,,516,2,-4,-0.77,517,518,505,175857,89722336,43707772260,84704985,STK
141020,KR7141020008,디에스앤엘,KOSDAQ,투자주의환기종목(소속부없음),1331,0,0,0.0,0,0,0,0,0,43659637692,32802132,KSQ
123840,KR7123840001,한일진공,KOSDAQ,중견기업부,434,2,-15,-3.34,445,449,427,244807,106165240,43642235798,100558147,KSQ
075130,KR7075130005,플랜티넷,KOSDAQ,벤처기업부,2625,1,35,1.35,2530,2625,2495,69539,177921685,43633590000,16622320,KSQ
290270,KR7290270008,휴네시온,KOSDAQ,벤처기업부,4540,2,-160,-3.4,4630,4630,4500,10478,47656685,43618830880,9607672,KSQ
008775,KR7008771008,호텔신라우,KOSPI,,57800,2,-300,-0.52,58100,58700,56600,1595,91486700,43458606200,751879,STK
148780,KR7148780000,비플라이소프트,KOSDAQ,기술성장기업부,1382,1,28,2.07,1331,1430,1283,722359,981615989,43457991950,31445725,KSQ
145270,KR7145270005,케이탑리츠,KOSPI,,904,1,10,1.12,890,908,882,117237,104251212,43446939696,48060774,STK
032580,KR7032580003,피델릭스,KOSDAQ,중견기업부,1311,2,-12,-0.91,1306,1319,1273,313341,405866603,43436135904,33132064,KSQ
016920,KR7016920001,카스,KOSDAQ,중견기업부,1637,2,-3,-0.18,1635,1640,1584,80886,130035835,43369921706,26493538,KSQ
096610,KR7096610001,알에프세미,KOSDAQ,중견기업부,3965,1,145,3.8,3785,3990,3750,259497,998600925,43114664580,10873812,KSQ
321820,KR7321820003,와이더플래닛,KOSDAQ,기술성장기업부,6240,1,110,1.79,6090,6400,5820,70637,431320630,43107679680,6908282,KSQ
020180,KR7020180006,대신정보통신,KOSDAQ,중견기업부,1120,2,-8,-0.71,1100,1127,1076,442596,486355107,43040384800,38428915,KSQ
37550K,KR737550K011,DL이앤씨우,KOSPI,,20350,2,-950,-4.46,20700,20950,20100,17071,347451100,43017559750,2113885,STK
031510,KR7031510001,오스템,KOSDAQ,중견기업부,1535,2,-31,-1.98,1551,1566,1483,89229,135485509,42980000000,28000000,KSQ
008470,KR7008470007,부스타,KOSDAQ,우량기업부,5110,1,10,0.2,5100,5130,4995,50689,257324665,42948528000,8404800,KSQ
051780,KR7051780005,큐로홀딩스,KOSDAQ,중견기업부,345,2,-5,-1.43,342,350,330,348247,116863257,42925745250,124422450,KSQ
053160,KR7053160008,프리엠스,KOSDAQ,중견기업부,7120,2,-370,-4.94,7330,7460,6860,42638,300837720,42720000000,6000000,KSQ
024070,KR7024070005,WISCOM,KOSPI,,2780,2,-25,-0.89,2800,2805,2715,18403,50710710,42607497640,15326438,STK
328380,KR7328380001,솔트웨어,KOSDAQ,벤처기업부,1242,2,-16,-1.27,1234,1258,1216,281541,344686314,42554370276,34262778,KSQ
294630,KR7294630009,서남,KOSDAQ,기술성장기업부,1989,2,-11,-0.55,2000,2005,1967,43098,85580061,42543039240,21389160,KSQ
003465,KR7003461001,유화증권우,KOSPI,,2430,1,25,1.04,2440,2440,2430,4,9750,42467712750,17476425,STK
012620,KR7012620001,원일특강,KOSDAQ,우량기업부,9640,2,-220,-2.23,9710,9770,9510,10644,102675150,42416000000,4400000,KSQ
027040,KR7027040005,서울전자통신,KOSDAQ,중견기업부,609,2,-6,-0.98,607,610,600,60887,36748194,42379607823,69588847,KSQ
030720,KR7030720007,동원수산,KOSPI,,9100,2,-10,-0.11,9030,9100,8830,31527,281967360,42349625500,4653805,STK
225590,KR7225590009,패션플랫폼,KOSDAQ,중견기업부,1588,2,-22,-1.37,1570,1594,1501,188360,290916928,42299100244,26636713,KSQ
032080,KR7032080004,아즈텍WB,KOSDAQ,벤처기업부,1968,2,-42,-2.09,1994,1995,1901,53436,104025697,42294345072,21491029,KSQ
006920,KR7006920003,모헨즈,KOSDAQ,중견기업부,3865,2,-5,-0.13,3815,3865,3695,72908,274964470,42205800000,10920000,KSQ
011090,KR7011090008,에넥스,KOSPI,,703,2,-26,-3.57,717,724,700,168391,118676294,42174123623,59991641,STK
145210,KR7145210001,다이나믹디자인,KOSPI,,3025,2,-155,-4.87,3180,3180,3000,446255,1365294135,42171682300,13941052,STK
002290,KR7002290005,삼일기업공사,KOSDAQ,중견기업부,3385,2,-5,-0.15,3330,3385,3250,93883,309910860,41974000000,12400000,KSQ
435620,KR7435620000,하나금융25호스팩,KOSDAQ,SPAC(소속부없음),9750,3,0,0.0,9770,9770,9670,10981,106538980,41944500000,4302000,KSQ
067730,KR7067730002,로지시스,KOSDAQ,중견기업부,4330,2,-60,-1.37,4260,4330,4115,27920,117537580,41888082260,9673922,KSQ
131180,KR7131180002,딜리,KOSDAQ,중견기업부,1425,2,-19,-1.32,1430,1433,1408,54043,76749748,41823750000,29350000,KSQ
050760,KR7050760008,에스폴리텍,KOSDAQ,중견기업부,2560,2,-60,-2.29,2565,2600,2470,107384,270567765,41816775680,16334678,KSQ
226360,KR7226360006,KH 건설,KOSDAQ,벤처기업부,337,2,-4,-1.17,335,337,327,3119872,1033702809,41660118947,123620531,KSQ
002420,KR7002420008,세기상사,KOSPI,,7860,1,120,1.55,7610,8000,7520,19979,156801490,41604143280,5293148,STK
048470,KR7048470009,대동스틸,KOSDAQ,우량기업부,4150,2,-65,-1.54,4120,4165,4035,29556,120870020,41500000000,10000000,KSQ
215480,KR7215480005,토박스코리아,KOSDAQ,중견기업부,4310,2,-75,-1.71,4340,4365,4220,55936,239059095,41440464670,9614957,KSQ
354390,KR7354390007,바스칸바이오제약,KONEX,일반기업부,5900,2,-100,-1.67,0,0,0,0,0,41407657300,7018247,KNX
203690,KR7203690003,프로스테믹스,KOSDAQ,벤처기업부,902,2,-52,-5.45,942,942,902,229889,209849840,41406396592,45905096,KSQ
049120,KR7049120009,파인디앤씨,KOSDAQ,중견기업부,1374,2,-35,-2.48,1390,1390,1355,55985,76816014,41387206182,30121693,KSQ
031860,KR7031860000,엔에스엔,KOSDAQ,중견기업부,478,1,6,1.27,466,480,435,1021864,470425062,41381472404,86572118,KSQ
233250,KR7233250000,메디안디노스틱,KONEX,일반기업부,23600,1,600,2.61,23600,23600,23600,15,354000,41218202400,1746534,KNX
018620,KR7018620005,우진비앤지,KOSDAQ,중견기업부,1426,2,-21,-1.45,1436,1436,1392,143361,202246491,41196131818,28889293,KSQ
138360,KR7138360003,협진,KOSDAQ,중견기업부,1189,1,72,6.45,1171,1329,1161,5923697,7372755142,41153648976,34611984,KSQ
051390,KR7051390003,YW,KOSDAQ,중견기업부,3620,2,-90,-2.43,3670,3680,3530,24673,88335160,41106432160,11355368,KSQ
222160,KR7222160004,바이옵트로,KOSDAQ,기술성장기업부,5040,1,185,3.81,4850,5070,4645,72857,353772615,41045084640,8143866,KSQ
009310,KR7009310004,참엔지니어링,KOSPI,,697,2,-11,-1.55,704,704,680,158128,109315986,41030591043,58867419,STK
060380,KR7060380003,동양에스텍,KOSDAQ,우량기업부,2080,2,-25,-1.19,2095,2100,2025,31933,65936865,40976000000,19700000,KSQ
137940,KR7137940003,넥스트아이,KOSDAQ,중견기업부,523,2,-14,-2.61,529,533,518,122165,63919295,40961878816,78320992,KSQ
154030,KR7154030001,아시아종묘,KOSDAQ,벤처기업부,3680,2,-25,-0.67,3705,3705,3600,32381,117822640,40924687520,11120839,KSQ
001770,KR7001770007,SHD,KOSPI,,33650,2,-1700,-4.81,34850,34850,33150,14690,494821950,40880644700,1214878,STK
361670,KR7361670003,삼영에스앤씨,KOSDAQ,기술성장기업부,7210,2,-230,-3.09,7210,7410,7150,22014,159391080,40863814180,5667658,KSQ
196300,KR7196300008,애니젠,KOSDAQ,기술성장기업부,7270,2,-130,-1.76,7300,7380,6950,18747,133667140,40730582120,5602556,KSQ
065150,KR7065150005,엠피대산,KOSDAQ,벤처기업부,325,2,-3,-0.91,323,327,304,581788,182555344,40716781625,125282405,KSQ
313760,KR7313760001,윌링스,KOSDAQ,중견기업부,7150,2,-160,-2.19,7230,7270,7090,13609,97342750,40666819050,5687667,KSQ
403360,KR7403360001,라피치,KONEX,일반기업부,14000,3,0,0.0,14000,14400,14000,261,3656890,40656000000,2904000,KNX
004365,KR7004361002,세방우,KOSPI,,11010,2,-240,-2.13,10950,11100,10700,15818,172154590,40618642500,3689250,STK
035460,KR7035460005,기산텔레콤,KOSDAQ,벤처기업부,2785,2,-90,-3.13,2805,2825,2735,152209,423280550,40597891900,14577340,KSQ
084670,KR7084670009,동양고속,KOSPI,,13970,2,-150,-1.06,13980,13980,13960,541,7556970,40451098930,2895569,STK
008600,KR7008600009,윌비스,KOSPI,,600,2,-22,-3.54,613,618,592,215048,128797089,40341623400,67236039,STK
208710,KR7208710004,바이오로그디바이스,KOSDAQ,벤처기업부,953,2,-55,-5.46,992,997,930,533426,509093370,40268497521,42254457,KSQ
106240,KR7106240005,파인테크닉스,KOSDAQ,우량기업부,2525,2,-15,-0.59,2485,2525,2415,348471,858561090,40205718925,15923057,KSQ
196700,KR7196700009,웹스,KOSDAQ,벤처기업부,2795,1,20,0.72,2740,2795,2655,119656,324561065,40147782480,14364144,KSQ
154040,KR7154040000,솔루에타,KOSDAQ,중견기업부,2620,2,-35,-1.32,2625,2655,2500,49434,126756765,40123070380,15314149,KSQ
115530,KR7115530008,씨엔플러스,KOSDAQ,중견기업부,589,1,14,2.43,565,596,551,600789,347275743,40030207000,67963000,KSQ
030350,KR7030350003,드래곤플라이,KOSDAQ,중견기업부,693,2,-19,-2.67,695,708,680,559556,386682824,39945342591,57641187,KSQ
002680,KR7002680007,한탑,KOSDAQ,중견기업부,1329,1,51,3.99,1278,1337,1260,503624,660070921,39863111793,29994817,KSQ
009620,KR7009620006,삼보산업,KOSDAQ,중견기업부,880,2,-14,-1.57,881,885,850,241709,210463658,39824893680,45255561,KSQ
054300,KR7054300009,팬스타엔터프라이즈,KOSDAQ,벤처기업부,673,2,-14,-2.04,683,683,630,172460,114982735,39797198825,59134025,KSQ
032800,KR7032800005,판타지오,KOSDAQ,중견기업부,412,2,-12,-2.83,423,423,404,418020,171134516,39571022040,96046170,KSQ
149300,KR7149300006,아퓨어스,KONEX,일반기업부,1085,1,85,8.5,1060,1085,1020,15039,15819335,39437186145,36347637,KNX
103840,KR7103840005,우양,KOSDAQ,중견기업부,2765,2,-60,-2.12,2825,2825,2715,59622,164093920,39423370000,14258000,KSQ
353190,KR7353190002,휴럼,KOSDAQ,중견기업부,1027,2,-44,-4.11,1040,1042,1023,144547,148719588,39416691340,38380420,KSQ
093380,KR7093380004,풍강,KOSDAQ,중견기업부,3970,2,-35,-0.87,3885,3995,3855,32720,127738215,39220872610,9879313,KSQ
199150,KR7199150004,데이터스트림즈,KONEX,일반기업부,9180,2,-150,-1.61,9000,9180,8800,900,7924380,39185867340,4268613,KNX
010640,KR7010640001,진양폴리,KOSPI,,3915,2,-110,-2.73,3980,3980,3870,71458,279905845,39150000000,10000000,STK
036480,KR7036480002,대성미생물,KOSDAQ,중견기업부,10300,2,-30,-0.29,10170,10300,10060,7583,76985420,39140000000,3800000,KSQ
044480,KR7044480002,블레이드 Ent,KOSDAQ,중견기업부,1200,2,-52,-4.15,1252,1252,1183,143180,172154329,39067012800,32555844,KSQ
044780,KR7044780005,에이치케이,KOSDAQ,벤처기업부,2100,2,-55,-2.55,2100,2125,2070,85868,179989180,38862152700,18505787,KSQ
006125,KR7006121008,SK디스커버리우,KOSPI,,28600,2,-250,-0.87,28800,28800,28250,2761,78564100,38851813000,1358455,STK
032980,KR7032980005,바이온,KOSDAQ,중견기업부,1056,1,3,0.28,1050,1060,1018,164424,170430224,38818709952,36760142,KSQ
033050,KR7033050006,제이엠아이,KOSDAQ,중견기업부,1191,2,-2,-0.17,1160,1201,1151,124447,146560187,38801996322,32579342,KSQ
093240,KR7093240000,형지엘리트,KOSPI,,1244,2,-28,-2.2,1251,1251,1217,177253,217838589,38756568712,31154798,STK
434190,KR7434190005,탈로스,KONEX,일반기업부,13150,1,50,0.38,13150,13150,12670,3366,43717940,38704132000,2943280,KNX
227100,KR7227100005,에이치앤비디자인,KOSDAQ,중견기업부,3500,1,30,0.86,3480,3565,3315,81202,277144845,38545227000,11012922,KSQ
33626L,KR733626K021,두산퓨얼셀2우B,KOSPI,,12890,2,-60,-0.46,12850,12960,12690,3466,44440070,38493407000,2986300,STK
072950,KR7072950009,빛샘전자,KOSDAQ,벤처기업부,6160,1,10,0.16,6010,6160,5960,52902,319767010,38382091440,6230859,KSQ
078860,KR7078860004,아이오케이,KOSDAQ,중견기업부,399,2,-4,-0.99,396,403,395,234320,93168159,38354462328,96126472,KSQ
079000,KR7079000006,와토스코리아,KOSDAQ,중견기업부,5310,2,-50,-0.93,5290,5310,5240,11306,59733470,38232000000,7200000,KSQ
900300,HK0000312568,오가닉티코스메틱,KOSDAQ,외국기업(소속부없음),206,1,2,0.98,204,216,200,2371521,487873225,38164277086,185263481,KSQ
002820,KR7002820009,SUN&L,KOSPI,,3025,2,-45,-1.47,3040,3040,2960,5549,16668420,38139166725,12607989,STK
208350,KR7208350009,지란지교시큐리티,KOSDAQ,벤처기업부,4300,2,-110,-2.49,4285,4345,4210,24667,105199810,38005760700,8838549,KSQ
084870,KR7084870005,TBH글로벌,KOSPI,,1819,2,-36,-1.94,1852,1852,1752,76315,137479502,37938553761,20856819,STK
001420,KR7001420009,태원물산,KOSPI,,4975,2,-55,-1.09,5000,5000,4750,15158,74228300,37810000000,7600000,STK
130740,KR7130740004,티피씨글로벌,KOSDAQ,중견기업부,3350,2,-105,-3.04,3410,3455,3240,260952,865610680,37776874650,11276679,KSQ
